1.102464199066162109e-01,8.658576011657714844e-02,1.459217071533203125e-02,7.505774497985839844e-02,7.373809814453125000e-02,3.814101219177246094e-02,4.544210433959960938e-02,5.388927459716796875e-02,4.668879508972167969e-02,5.459833145141601562e-02,3.763198852539062500e-02,6.359839439392089844e-02,1.137678623199462891e-01,2.448129653930664062e-02,1.516933441162109375e-01,3.321099281311035156e-02,3.415775299072265625e-02,2.730488777160644531e-02,4.223847389221191406e-02,1.199388504028320312e-02,1.572012901306152344e-02,0.000000000000000000e+00,9.609103202819824219e-02,1.004500389099121094e-01,3.190350532531738281e-02,1.107485294342041016e-01,7.648921012878417969e-02,1.017572879791259766e-01,8.107686042785644531e-02,6.065702438354492188e-02,4.665446281433105469e-02,5.761075019836425781e-02,2.950382232666015625e-02,1.618170738220214844e-02,6.578326225280761719e-02,3.135275840759277344e-02,1.789283752441406250e-02,3.181838989257812500e-02,1.303732395172119141e-01,3.715181350708007812e-02,1.553535461425781250e-02,3.134989738464355469e-02,6.840419769287109375e-02,9.571146965026855469e-02,5.373215675354003906e-02,0.000000000000000000e+00,3.967761993408203125e-02,1.562404632568359375e-02,1.508712768554687500e-02,5.864524841308593750e-02,1.145522594451904297e-01,5.325627326965332031e-02,5.556511878967285156e-02,1.618099212646484375e-02,5.833816528320312500e-02,8.088564872741699219e-02,8.398246765136718750e-02,3.719949722290039062e-02,4.362273216247558594e-02,1.166188716888427734e-01,5.249452590942382812e-02,5.730915069580078125e-02,5.561137199401855469e-02,1.562333106994628906e-02,8.446121215820312500e-02,1.553893089294433594e-02,9.142160415649414062e-02,3.125429153442382812e-02,1.904129981994628906e-02,4.549670219421386719e-02,9.124302864074707031e-02,6.875705718994140625e-02,5.208826065063476562e-02,9.270143508911132812e-02,2.029545307159423828e-01,4.577469825744628906e-02,2.981972694396972656e-02,4.123258590698242188e-02,1.562333106994628906e-02,1.111102104187011719e-01,2.281308174133300781e-02,3.133511543273925781e-02,3.157997131347656250e-02,3.133416175842285156e-02,3.115749359130859375e-02,4.803228378295898438e-02,5.212688446044921875e-02,1.563000679016113281e-02,4.118394851684570312e-02,4.490089416503906250e-02,4.890656471252441406e-02,4.674863815307617188e-02,1.562118530273437500e-02,1.015887260437011719e-01,4.331660270690917969e-02,1.509189605712890625e-02,3.115797042846679688e-02,5.013322830200195312e-02,8.732700347900390625e-02,3.162908554077148438e-02
3.133654594421386719e-02,2.282834053039550781e-02,8.785462379455566406e-02,7.303452491760253906e-02,1.117775440216064453e-01,6.602764129638671875e-03,1.373519897460937500e-01,8.165574073791503906e-02,6.245064735412597656e-02,3.841137886047363281e-02,4.485321044921875000e-02,4.921317100524902344e-02,6.219196319580078125e-02,1.868438720703125000e-02,1.257445812225341797e-01,9.509444236755371094e-02,5.011820793151855469e-02,1.044065952301025391e-01,1.751823425292968750e-01,2.797675132751464844e-02,6.653857231140136719e-02,9.399819374084472656e-02,6.479740142822265625e-02,8.459568023681640625e-02,2.797698974609375000e-02,6.306719779968261719e-02,6.366491317749023438e-02,1.570558547973632812e-02,1.204018592834472656e-01,1.434254646301269531e-01,1.438679695129394531e-01,9.569764137268066406e-02,9.713387489318847656e-02,8.725857734680175781e-02,3.445672988891601562e-02,1.369168758392333984e-01,3.324890136718750000e-02,7.509613037109375000e-02,1.551270484924316406e-02,7.535815238952636719e-02,8.817291259765625000e-02,3.508520126342773438e-02,3.062081336975097656e-02,4.660987854003906250e-02,1.097483634948730469e-01,8.233904838562011719e-02,1.699233055114746094e-02,1.686677932739257812e-01,7.175350189208984375e-02,1.416523456573486328e-01,1.490762233734130859e-01,2.429533004760742188e-01,6.614446640014648438e-02,5.496096611022949219e-02,1.136233806610107422e-01,8.945441246032714844e-02,7.587647438049316406e-02,1.396222114562988281e-01,5.030870437622070312e-02,2.588996887207031250e-01,8.021330833435058594e-02,2.912282943725585938e-02,3.619074821472167969e-02,2.232289314270019531e-02,7.365202903747558594e-02,4.095602035522460938e-02,8.606171607971191406e-02,1.440880298614501953e-01,1.484107971191406250e-01,1.741890907287597656e-01,1.649069786071777344e-02,1.643497943878173828e-01,1.182239055633544922e-01,9.735321998596191406e-02,6.289792060852050781e-02,5.259585380554199219e-02,2.154183387756347656e-02,6.678652763366699219e-02,2.028648853302001953e-01,1.594169139862060547e-01,1.004528999328613281e-01,4.628109931945800781e-02,1.395843029022216797e-01,7.850074768066406250e-02,1.176028251647949219e-01,5.944609642028808594e-02,1.201558113098144531e-01,8.800697326660156250e-02,5.901908874511718750e-02,1.279916763305664062e-01,5.129051208496093750e-02,4.882335662841796875e-02,2.180624008178710938e-02,1.777672767639160156e-02,3.409671783447265625e-02,2.172684669494628906e-02,1.046643257141113281e-01,9.409546852111816406e-02,3.961684703826904297e-01,2.165818214416503906e-02
4.752659797668457031e-02,3.474450111389160156e-02,2.044653892517089844e-01,1.249821186065673828e-01,1.562476158142089844e-02,2.414512634277343750e-02,4.084730148315429688e-02,6.321167945861816406e-02,1.258621215820312500e-01,2.842736244201660156e-02,3.472208976745605469e-02,4.743528366088867188e-02,8.553791046142578125e-02,3.338742256164550781e-02,7.868385314941406250e-02,6.306934356689453125e-02,7.726192474365234375e-02,8.052396774291992188e-02,6.259155273437500000e-02,6.233263015747070312e-02,5.020403861999511719e-02,1.571106910705566406e-02,6.259346008300781250e-02,7.851815223693847656e-02,7.749509811401367188e-02,1.572608947753906250e-02,1.254224777221679688e-01,8.280563354492187500e-02,9.443354606628417969e-02,7.890486717224121094e-02,1.992099285125732422e-01,8.832097053527832031e-02,4.726290702819824219e-02,5.070447921752929688e-02,4.731583595275878906e-02,1.109454631805419922e-01,2.280902862548828125e-02,1.456117630004882812e-02,6.288075447082519531e-02,3.125071525573730469e-02,1.101238727569580078e-01,1.962194442749023438e-01,9.003996849060058594e-02,1.526210308074951172e-01,3.128314018249511719e-02,1.030032634735107422e-01,4.926323890686035156e-02,4.733586311340332031e-02,1.325416564941406250e-02,3.173828125000000000e-02,7.823419570922851562e-02,3.418540954589843750e-02,1.100161075592041016e-01,5.372047424316406250e-02,1.100523471832275391e-01,3.173899650573730469e-02,3.125739097595214844e-02,4.050111770629882812e-02,1.574110984802246094e-02,1.239171028137207031e-01,7.879042625427246094e-02,2.026081085205078125e-02,4.604816436767578125e-02,1.410746574401855469e-02,1.004340648651123047e-01,8.316016197204589844e-02,6.189441680908203125e-02,1.822161674499511719e-02,5.238151550292968750e-02,4.687547683715820312e-02,5.146169662475585938e-02,1.254041194915771484e-01,3.182101249694824219e-02,1.349914073944091797e-01,4.687380790710449219e-02,4.551100730895996094e-02,6.576895713806152344e-02,6.312274932861328125e-02,4.752969741821289062e-02,1.055965423583984375e-01,1.582562923431396484e-01,2.156901359558105469e-02,1.275944709777832031e-01,1.105704307556152344e-01,5.657863616943359375e-02,3.492641448974609375e-02,7.842016220092773438e-02,6.518077850341796875e-02,6.113314628601074219e-02,9.827280044555664062e-02,1.001448631286621094e-01,1.573491096496582031e-02,4.935550689697265625e-02,4.687786102294921875e-02,7.777476310729980469e-02,6.172204017639160156e-02,7.880425453186035156e-02,1.004886627197265625e-01,6.288838386535644531e-02,3.314280509948730469e-02
4.687142372131347656e-02,1.247951984405517578e-01,6.259274482727050781e-02,3.124070167541503906e-02,4.744625091552734375e-02,2.065539360046386719e-02,4.061150550842285156e-02,4.720449447631835938e-02,6.283140182495117188e-02,4.579687118530273438e-02,4.445385932922363281e-02,7.699370384216308594e-02,3.129816055297851562e-02,1.693630218505859375e-02,3.441834449768066406e-02,3.135156631469726562e-02,3.124976158142089844e-02,1.264548301696777344e-01,2.630877494812011719e-02,1.616978645324707031e-02,4.949283599853515625e-02,9.432601928710937500e-02,3.718972206115722656e-02,4.820656776428222656e-02,4.698014259338378906e-02,3.124761581420898438e-02,4.630827903747558594e-02,7.500743865966796875e-02,9.464478492736816406e-02,1.571583747863769531e-02,4.698324203491210938e-02,6.870317459106445312e-02,4.753637313842773438e-02,3.133273124694824219e-02,1.508975028991699219e-02,1.601409912109375000e-02,4.273581504821777344e-02,1.568055152893066406e-02,3.125357627868652344e-02,1.011090278625488281e-01,3.124523162841796875e-02,6.311869621276855469e-02,7.435464859008789062e-02,3.134608268737792969e-02,1.559686660766601562e-02,7.877397537231445312e-02,6.315875053405761719e-02,8.001852035522460938e-02,6.321787834167480469e-02,4.697299003601074219e-02,1.102738380432128906e-01,2.689361572265625000e-02,7.877802848815917969e-02,1.560950279235839844e-02,4.687261581420898438e-02,4.688477516174316406e-02,3.203988075256347656e-02,1.419322490692138672e-01,7.869863510131835938e-02,4.851460456848144531e-02,1.630949974060058594e-02,1.573967933654785156e-02,3.133440017700195312e-02,4.733252525329589844e-02,7.589340209960937500e-03,4.765725135803222656e-02,8.676528930664062500e-02,1.359629631042480469e-02,4.691505432128906250e-02,3.443288803100585938e-02,6.250810623168945312e-02,4.687142372131347656e-02,6.260108947753906250e-02,6.317996978759765625e-02,7.851052284240722656e-02,6.365752220153808594e-02,1.102881431579589844e-01,4.696846008300781250e-02,4.371619224548339844e-02,5.896282196044921875e-02,3.924942016601562500e-02,2.289390563964843750e-02,4.697084426879882812e-02,3.125643730163574219e-02,8.077406883239746094e-02,1.100552082061767578e-01,7.649469375610351562e-02,6.055831909179687500e-02,1.573371887207031250e-02,5.314350128173828125e-02,7.676625251770019531e-02,4.753756523132324219e-02,1.317572593688964844e-02,1.763272285461425781e-02,4.756808280944824219e-02,1.572513580322265625e-02,5.945920944213867188e-02,3.127455711364746094e-02,4.688262939453125000e-02,4.777097702026367188e-02
4.745006561279296875e-02,4.261994361877441406e-02,1.999521255493164062e-02,1.067600250244140625e-01,9.562015533447265625e-02,2.574396133422851562e-02,9.432339668273925781e-02,1.602137088775634766e-01,6.420063972473144531e-02,9.766626358032226562e-02,5.222487449645996094e-02,5.812478065490722656e-02,1.216297149658203125e-01,1.412987709045410156e-02,1.569807529449462891e-01,1.828336715698242188e-01,1.256768703460693359e-01,6.246876716613769531e-02,1.628606319427490234e-01,3.491353988647460938e-02,8.360528945922851562e-02,8.674263954162597656e-02,6.867814064025878906e-02,6.238365173339843750e-02,9.513020515441894531e-02,5.840253829956054688e-02,4.585576057434082031e-02,6.387639045715332031e-02,1.626420021057128906e-02,1.098682880401611328e-01,9.403681755065917969e-02,1.894471645355224609e-01,2.033107280731201172e-01,3.023242950439453125e-02,3.941345214843750000e-02,9.414625167846679688e-02,7.812952995300292969e-02,3.135776519775390625e-02,3.125023841857910156e-02,1.263415813446044922e-01,1.475706100463867188e-01,9.494686126708984375e-02,4.697871208190917969e-02,4.752016067504882812e-02,7.869458198547363281e-02,1.097750663757324219e-01,6.246328353881835938e-02,1.565241813659667969e-01,6.691479682922363281e-02,1.257684230804443359e-01,4.753732681274414062e-02,1.279079914093017578e-01,1.253988742828369141e-01,1.572966575622558594e-02,9.381389617919921875e-02,6.341409683227539062e-02,2.771832942962646484e-01,3.124094009399414062e-02,3.134989738464355469e-02,1.751453876495361328e-01,6.275725364685058594e-02,1.620006561279296875e-02,7.880425453186035156e-02,1.775789260864257812e-02,1.101224422454833984e-01,4.686832427978515625e-02,3.192687034606933594e-02,7.089304924011230469e-02,5.356693267822265625e-02,4.742789268493652344e-02,1.619195938110351562e-02,4.726195335388183594e-02,6.317186355590820312e-02,1.899845600128173828e-01,1.264529228210449219e-01,1.036536693572998047e-01,9.448862075805664062e-02,1.553678512573242188e-02,7.824707031250000000e-02,1.455233097076416016e-01,1.030800342559814453e-01,3.122568130493164062e-02,6.319022178649902344e-02,9.136080741882324219e-02,6.324553489685058594e-02,1.256628036499023438e-01,4.834771156311035156e-02,4.742741584777832031e-02,9.475588798522949219e-02,3.125715255737304688e-02,3.182101249694824219e-02,6.249332427978515625e-02,6.322145462036132812e-02,4.526424407958984375e-02,1.390364170074462891e-01,4.688191413879394531e-02,1.938033103942871094e-02,6.318664550781250000e-02,3.975152969360351562e-02,3.125834465026855469e-02
8.105611801147460938e-02,6.317639350891113281e-02,7.738232612609863281e-02,6.728363037109375000e-02,3.134441375732421875e-02,5.072283744812011719e-02,1.257634162902832031e-01,2.562355995178222656e-02,9.441089630126953125e-02,6.305456161499023438e-02,2.207019329071044922e-01,1.562881469726562500e-02,1.303539276123046875e-01,4.824471473693847656e-02,1.743571758270263672e-01,6.259822845458984375e-02,4.754209518432617188e-02,7.875990867614746094e-02,1.256737709045410156e-01,1.259136199951171875e-02,6.304621696472167969e-02,8.319735527038574219e-02,6.328392028808593750e-02,1.254215240478515625e-01,7.865142822265625000e-02,1.107044219970703125e-01,3.124952316284179688e-02,7.878589630126953125e-02,4.626631736755371094e-02,7.900118827819824219e-02,6.315970420837402344e-02,1.045274734497070312e-01,1.352114677429199219e-01,1.870989799499511719e-02,3.069806098937988281e-02,3.125739097595214844e-02,6.288719177246093750e-02,1.562356948852539062e-02,8.128070831298828125e-02,6.250166893005371094e-02,9.149241447448730469e-02,7.852125167846679688e-02,1.100561618804931641e-01,1.133115291595458984e-01,6.326842308044433594e-02,1.586103439331054688e-01,6.317687034606933594e-02,7.851004600524902344e-02,8.131980895996093750e-02,5.021667480468750000e-02,1.428351402282714844e-01,7.930612564086914062e-02,1.372921466827392578e-01,6.304693222045898438e-02,6.315350532531738281e-02,1.255657672882080078e-01,1.754651069641113281e-01,1.581039428710937500e-01,1.214289665222167969e-01,3.081202507019042969e-02,4.687714576721191406e-02,3.134775161743164062e-02,7.879734039306640625e-02,3.381061553955078125e-02,4.688334465026855469e-02,1.106126308441162109e-01,4.778909683227539062e-02,1.278276443481445312e-01,7.168960571289062500e-02,9.413385391235351562e-02,5.702185630798339844e-02,9.414148330688476562e-02,4.686808586120605469e-02,1.100611686706542969e-01,1.619195938110351562e-02,3.125786781311035156e-02,3.126335144042968750e-02,3.163385391235351562e-02,1.262218952178955078e-01,6.307387351989746094e-02,9.725141525268554688e-02,3.173160552978515625e-02,6.248998641967773438e-02,6.325483322143554688e-02,7.070016860961914062e-02,2.423982620239257812e-01,5.755996704101562500e-02,4.697728157043457031e-02,1.731777191162109375e-01,6.386756896972656250e-02,6.260704994201660156e-02,7.401013374328613281e-02,4.891610145568847656e-02,7.987666130065917969e-02,1.100714206695556641e-01,5.410385131835937500e-02,7.979369163513183594e-02,4.795527458190917969e-02,8.410239219665527344e-02,3.125000000000000000e-02
6.148481369018554688e-02,4.686951637268066406e-02,1.562500000000000000e-02,7.124209403991699219e-02,3.126335144042968750e-02,2.652287483215332031e-02,1.112596988677978516e-01,2.157378196716308594e-02,1.343133449554443359e-01,6.260514259338378906e-02,1.562595367431640625e-02,4.746603965759277344e-02,3.124928474426269531e-02,4.687380790710449219e-02,4.755544662475585938e-02,9.440946578979492188e-02,1.562404632568359375e-02,7.861089706420898438e-02,3.192687034606933594e-02,3.134846687316894531e-02,9.504818916320800781e-02,3.135204315185546875e-02,1.563096046447753906e-02,3.125023841857910156e-02,7.868552207946777344e-02,1.672291755676269531e-02,1.646375656127929688e-02,8.291745185852050781e-02,2.165036201477050781e-01,5.648422241210937500e-02,7.822108268737792969e-02,1.126160621643066406e-01,3.113245964050292969e-02,3.133869171142578125e-02,3.133487701416015625e-02,3.125023841857910156e-02,3.125023841857910156e-02,3.834128379821777344e-02,4.124283790588378906e-02,1.423325538635253906e-01,3.124880790710449219e-02,9.485268592834472656e-02,9.422063827514648438e-02,8.166217803955078125e-02,3.125000000000000000e-02,9.443664550781250000e-02,7.895708084106445312e-02,3.125023841857910156e-02,4.697656631469726562e-02,4.688620567321777344e-02,4.726099967956542969e-02,1.200358867645263672e-01,2.549433708190917969e-02,1.573514938354492188e-02,6.556415557861328125e-02,3.124880790710449219e-02,4.644536972045898438e-02,8.200120925903320312e-02,1.561260223388671875e-02,9.445166587829589844e-02,3.254723548889160156e-02,4.782843589782714844e-02,3.123998641967773438e-02,3.856873512268066406e-02,3.537082672119140625e-02,3.135871887207031250e-02,3.134942054748535156e-02,1.101636886596679688e-01,3.245568275451660156e-02,3.120899200439453125e-02,3.795313835144042969e-02,6.394290924072265625e-02,9.490823745727539062e-02,6.230616569519042969e-02,3.133082389831542969e-02,1.100184917449951172e-01,3.425049781799316406e-02,3.125405311584472656e-02,4.755496978759765625e-02,4.697084426879882812e-02,1.001970767974853516e-01,1.572370529174804688e-02,1.029868125915527344e-01,7.870316505432128906e-02,1.563382148742675781e-02,1.572179794311523438e-02,3.693723678588867188e-02,5.646252632141113281e-02,0.000000000000000000e+00,4.697251319885253906e-02,3.154444694519042969e-02,4.764223098754882812e-02,0.000000000000000000e+00,3.219032287597656250e-02,7.879900932312011719e-02,3.135895729064941406e-02,7.859563827514648438e-02,1.252868175506591797e-01,7.951116561889648438e-02,4.727339744567871094e-02
3.179883956909179688e-02,1.100273132324218750e-01,3.182435035705566406e-02,6.305932998657226562e-02,4.746413230895996094e-02,3.940868377685546875e-02,7.303237915039062500e-02,4.764080047607421875e-02,7.877230644226074219e-02,3.170204162597656250e-02,1.411132812500000000e-01,3.115701675415039062e-02,1.515052318572998047e-01,3.134346008300781250e-02,2.307903766632080078e-01,9.432840347290039062e-02,6.278347969055175781e-02,3.124809265136718750e-02,4.751920700073242188e-02,1.100704669952392578e-01,9.443163871765136719e-02,4.686689376831054688e-02,6.313037872314453125e-02,7.852315902709960938e-02,6.259489059448242188e-02,1.886689662933349609e-01,1.508951187133789062e-02,6.208157539367675781e-02,9.428715705871582031e-02,7.986068725585937500e-02,9.114837646484375000e-02,1.419196128845214844e-01,9.588932991027832031e-02,9.439921379089355469e-02,5.147480964660644531e-02,1.414093971252441406e-01,7.851433753967285156e-02,2.482581138610839844e-02,2.185535430908203125e-02,4.687523841857910156e-02,6.313180923461914062e-02,6.205821037292480469e-02,1.753060817718505859e-01,7.851338386535644531e-02,1.562523841857910156e-02,6.251025199890136719e-02,6.579971313476562500e-02,6.414127349853515625e-02,4.743313789367675781e-02,4.753756523132324219e-02,1.077775955200195312e-01,1.001453399658203125e-01,7.011961936950683594e-02,3.182411193847656250e-02,5.849838256835937500e-03,4.726338386535644531e-02,5.856180191040039062e-02,3.883194923400878906e-02,1.096060276031494141e-01,6.304979324340820312e-02,6.260752677917480469e-02,1.619625091552734375e-02,1.579399108886718750e-01,1.218986511230468750e-02,1.152760982513427734e-01,1.562333106994628906e-02,2.594709396362304688e-03,9.382295608520507812e-02,6.303906440734863281e-02,9.547209739685058594e-02,4.231548309326171875e-02,5.914735794067382812e-02,6.317710876464843750e-02,2.773332595825195312e-02,4.688739776611328125e-02,6.316781044006347656e-02,7.758045196533203125e-02,6.671190261840820312e-02,9.498858451843261719e-02,3.125262260437011719e-02,4.426574707031250000e-02,3.125190734863281250e-02,6.316804885864257812e-02,9.426832199096679688e-02,1.262235641479492188e-01,8.323335647583007812e-02,1.412544250488281250e-01,8.932018280029296875e-02,6.406998634338378906e-02,7.971692085266113281e-02,3.125786781311035156e-02,1.411161422729492188e-01,6.273937225341796875e-02,4.892754554748535156e-02,1.560640335083007812e-02,4.877161979675292969e-02,3.182196617126464844e-02,6.250429153442382812e-02,6.316852569580078125e-02,9.426689147949218750e-02
1.263480186462402344e-01,1.109032630920410156e-01,4.698133468627929688e-02,2.833399772644042969e-01,4.684495925903320312e-02,4.753160476684570312e-02,1.096017360687255859e-01,9.503149986267089844e-02,1.105306148529052734e-01,1.572084426879882812e-02,1.127831935882568359e-01,4.694819450378417969e-02,6.324124336242675781e-02,1.563382148742675781e-02,1.453773975372314453e-01,1.227421760559082031e-01,7.862091064453125000e-02,3.189015388488769531e-02,2.315430641174316406e-01,9.382081031799316406e-02,3.124499320983886719e-02,6.391787528991699219e-02,4.688930511474609375e-02,7.520556449890136719e-02,2.322363853454589844e-02,7.851433753967285156e-02,7.862138748168945312e-02,9.441089630126953125e-02,6.289196014404296875e-02,2.046549320220947266e-01,4.762220382690429688e-02,6.259608268737792969e-02,1.100294589996337891e-01,3.125858306884765625e-02,0.000000000000000000e+00,6.381654739379882812e-02,1.562523841857910156e-02,4.688453674316406250e-02,3.255724906921386719e-02,1.071109771728515625e-01,4.678821563720703125e-02,1.066403388977050781e-01,7.315397262573242188e-02,1.416840553283691406e-01,7.569098472595214844e-02,1.544892787933349609e-01,1.100349426269531250e-01,4.252648353576660156e-02,1.412212848663330078e-01,1.263399124145507812e-01,1.256098747253417969e-01,1.052763462066650391e-01,7.450556755065917969e-02,1.572489738464355469e-02,1.447758674621582031e-01,3.125000000000000000e-02,6.214356422424316406e-02,1.257362365722656250e-01,1.419699192047119141e-01,1.822931766510009766e-01,6.153106689453125000e-02,4.696631431579589844e-02,4.687094688415527344e-02,3.134274482727050781e-02,3.125739097595214844e-02,9.442663192749023438e-02,7.620310783386230469e-02,6.366825103759765625e-02,1.561641693115234375e-02,4.741430282592773438e-02,7.880377769470214844e-02,6.289148330688476562e-02,4.688310623168945312e-02,6.380319595336914062e-02,2.426695823669433594e-02,1.102702617645263672e-01,1.120746135711669922e-01,1.001281738281250000e-01,4.676508903503417969e-02,1.538491249084472656e-01,9.534764289855957031e-02,4.687428474426269531e-02,1.423969268798828125e-01,1.096541881561279297e-01,1.414051055908203125e-01,5.806779861450195312e-02,9.441232681274414062e-02,1.411037445068359375e-01,6.761550903320312500e-02,9.441328048706054688e-02,3.125000000000000000e-02,1.099448204040527344e-01,4.687523841857910156e-02,4.682922363281250000e-02,1.732282638549804688e-01,6.272697448730468750e-02,3.210139274597167969e-02,9.415388107299804688e-02,7.895731925964355469e-02,4.945993423461914062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037359237670898438e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.226829528808593750e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.563167572021484375e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.513883352279663086e+00,1.625066280364990234e+01,4.841587066650390625e+00,1.201602602005004883e+01,3.887846469879150391e-01,2.208969593048095703e-01,4.484793424606323242e+00,2.281463861465454102e+00,2.125869274139404297e+00,4.679214954376220703e-01,3.779825210571289062e+00,1.361658024787902832e+01,8.961808681488037109e-01,1.337567090988159180e+00,1.200342178344726562e-02,3.484181880950927734e+00,1.310394763946533203e+00,4.684480428695678711e+00,4.492452144622802734e-01,5.884265661239624023e+00,1.373218536376953125e+00,9.515309810638427734e+00,1.076786756515502930e+00,2.157937526702880859e+00,5.541799306869506836e+00,2.631375789642333984e-01,1.085880780220031738e+01,1.575000286102294922e-01,2.827177047729492188e-01,1.968936204910278320e+00,3.346326589584350586e+00,3.670286893844604492e+00,8.062390565872192383e+00,3.014141559600830078e+00,2.216409921646118164e+00,9.041745901107788086e+00,9.012154102325439453e+00,4.286937713623046875e-01,1.222184824943542480e+01,2.579068422317504883e+00,2.049046993255615234e+00,1.268657922744750977e+00,4.467768669128417969e-01,1.731624126434326172e+00,2.135844707489013672e+00,7.156451940536499023e+00,1.171279430389404297e+00,6.754387617111206055e+00,2.729117155075073242e+00,4.972925186157226562e-01,5.467956304550170898e+00,4.863427639007568359e+00,2.866542339324951172e-01,7.701877832412719727e+00,1.750177145004272461e+00,2.794544696807861328e+00,2.832226753234863281e-01,5.646748542785644531e-01,3.201993465423583984e+00,2.421911954879760742e+00,4.450490474700927734e+00,8.541953563690185547e-01,1.657270908355712891e+00,1.378425121307373047e+00,8.138375282287597656e-01,1.905554056167602539e+00,2.435728788375854492e+00,2.905831336975097656e+00,1.320075035095214844e+00,6.466677188873291016e+00,6.172059297561645508e+00,7.980759143829345703e-01,2.781065464019775391e+00,1.266990184783935547e+00,7.237628698348999023e+00,4.752941608428955078e+00,2.765884876251220703e+00,3.768832206726074219e+00,7.311707735061645508e+00,3.445135593414306641e+00,5.889580965042114258e+00,2.019128084182739258e+00,3.435496807098388672e+00,8.860565662384033203e+00,6.302745342254638672e-01,7.323307752609252930e+00,2.765066623687744141e+00,1.168099689483642578e+01,4.744267940521240234e+00,3.455447912216186523e+00,8.905572175979614258e+00,3.701998472213745117e+00,1.741290330886840820e+00,1.174154758453369141e+00,2.375610351562500000e+00,8.452901124954223633e+00,6.601068973541259766e-01,1.906180620193481445e+00,3.779614210128784180e+00,5.959366798400878906e+00
